danceability,energy,loudness,major,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,Cis,D,Dis,E,F,Fis,G,Gis,A,Ais,B,3/4,4/4,5/4,ysrelease,mood
0.242,0.998,-5.64,0,0.0895,8.12e-06,0.88,0.284,0.18,114.831,442733,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14,aggressive
0.609,0.959,-5.818,1,0.0861,0.00179,0.11,0.395,0.342,91.987,241344,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,aggressive
0.432,0.956,-9.813,0,0.106,0.000294,4.35e-05,0.131,0.381,178.164,165107,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.515,0.937,-4.771,1,0.0684,3.94e-05,0.114,0.0602,0.552,144.035,165187,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.51,0.932,-5.195,1,0.0715,4.11e-05,5.26e-05,0.337,0.32,102.475,266520,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,aggressive
0.43,0.965,-4.922,0,0.143,3.89e-05,0.00138,0.185,0.128,102.41,289720,0,0,0,1,0,0,0,0,0,0,0,0,1,0,10,aggressive
0.415,0.538,-12.71,0,0.0368,0.4,0.767,0.0674,0.449,95.121,170240,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,aggressive
0.451,0.883,-5.534,1,0.0442,0.0029,0.00247,0.11,0.17,92.465,345627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.47,0.973,-2.801,0,0.0638,9.32e-06,0.00825,0.0514,0.129,90.049,236227,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,aggressive
0.5,0.938,-3.5,0,0.0595,4.96e-06,0.877,0.358,0.465,134.037,237667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,aggressive
0.551,0.946,-4.384,1,0.104,1.51e-05,0.234,0.177,0.411,114.287,264947,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,aggressive
0.491,0.952,-4.875,0,0.0689,0.00152,0.0966,0.103,0.374,174.033,394483,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,aggressive
0.316,0.985,-4.37,0,0.232,0.000133,0.0,0.358,0.109,120.276,160320,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,aggressive
0.464,0.955,-4.791,1,0.12,7.66e-05,0.0637,0.284,0.126,90.034,243445,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.448,0.893,-2.568,1,0.0367,0.0002,0.893,0.0706,0.033,120.988,262720,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.239,0.932,-5.49,1,0.0985,5.01e-05,0.295,0.0702,0.185,174.96,322600,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.269,0.972,-4.136,1,0.196,8.92e-06,0.0739,0.343,0.184,143.112,217120,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,aggressive
0.536,0.953,-5.033,1,0.0673,0.011,0.0668,0.59,0.226,74.996,333520,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.496,0.995,-2.543,1,0.114,0.046,0.000268,0.537,0.102,94.978,272842,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.453,0.995,-1.224,1,0.161,0.0278,5.68e-05,0.0676,0.244,174.929,246857,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.476,0.988,-4.144,1,0.19,1.35e-05,0.268,0.0894,0.338,119.992,300133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.417,0.97,-3.637,1,0.0795,4.14e-06,0.673,0.105,0.263,180.091,239347,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,aggressive
0.232,0.986,-2.322,1,0.0892,9e-06,0.00213,0.317,0.297,192.731,192267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,aggressive
0.442,0.959,-5.695,0,0.141,0.0337,0.594,0.0413,0.243,174.943,143314,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,aggressive
0.326,0.825,-2.99,1,0.102,2.33e-06,0.772,0.108,0.0456,122.268,221143,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,aggressive
0.715,0.874,-4.052,1,0.344,0.0232,0.0,0.246,0.678,95.213,238746,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.392,0.99,-5.539,1,0.0694,4.63e-06,0.276,0.103,0.17,142.684,242253,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.212,0.979,-5.088,0,0.145,1.63e-05,0.0249,0.171,0.386,160.053,196053,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13,aggressive
0.762,0.575,-10.441,0,0.0494,0.425,0.0,0.0455,0.864,120.93,144773,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,aggressive
0.658,0.607,-5.678,1,0.205,0.0127,0.0,0.159,0.171,74.967,324569,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,aggressive
0.834,0.878,-9.484,1,0.15,0.0461,0.0,0.334,0.418,102.848,258688,0,0,0,0,0,0,0,1,0,0,0,0,1,0,34,aggressive
0.409,0.964,-5.219,1,0.12,0.336,0.0539,0.323,0.26,152.918,169374,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,aggressive
0.231,0.993,-4.926,0,0.524,0.0747,0.0191,0.115,0.0393,168.048,455314,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,aggressive
0.632,0.948,-4.311,1,0.112,0.00239,0.72,0.183,0.257,94.972,184895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.469,0.985,-4.237,0,0.0705,0.000123,2.92e-05,0.232,0.191,128.016,269032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,aggressive
0.354,0.992,-4.532,0,0.333,3.46e-05,0.00139,0.546,0.239,166.966,275893,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,aggressive
0.449,0.98,-3.262,0,0.137,3.05e-06,0.297,0.168,0.175,115.007,251478,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.343,0.966,-3.25,1,0.127,3.15e-05,0.933,0.725,0.147,174.203,184481,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,aggressive
0.443,0.995,-3.362,0,0.173,0.0775,0.141,0.117,0.291,170.016,324501,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,aggressive
0.352,0.958,-5.165,1,0.0927,1.31e-06,0.907,0.202,0.302,182.035,220640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.423,0.982,-4.577,1,0.0781,3.83e-06,0.202,0.319,0.421,127.901,212893,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.725,0.931,-5.737,0,0.24,0.0149,0.0,0.268,0.549,110.243,275627,0,0,0,0,0,1,0,0,0,0,0,0,1,0,26,aggressive
0.347,0.992,-5.116,1,0.131,0.000165,0.25,0.337,0.0399,126.661,204120,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,aggressive
0.45,0.981,-4.994,1,0.0695,1.26e-05,0.522,0.35,0.0993,120.074,197560,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,aggressive
0.528,0.864,-5.702,0,0.0441,0.000332,0.869,0.0702,0.159,126.012,274286,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,aggressive
0.543,0.829,-7.916,0,0.0497,0.00146,4.91e-05,0.289,0.64,126.195,262027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37,aggressive
0.544,0.975,-0.88,0,0.248,0.048,0.0,0.0849,0.381,172.042,385963,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,aggressive
0.35,0.985,-3.865,1,0.107,4.15e-06,0.02,0.102,0.182,200.085,208427,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.459,0.97,-5.011,0,0.0647,0.000133,4.37e-05,0.323,0.525,93.506,209084,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,aggressive
0.556,0.985,-4.237,1,0.065,0.000181,0.00107,0.236,0.275,111.03,248240,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,aggressive
0.45,0.849,-7.015,1,0.108,0.0323,0.00491,0.1,0.168,180.495,280722,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,aggressive
0.615,0.893,-6.139,1,0.102,0.00291,0.00472,0.199,0.555,127.834,208533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22,aggressive
0.204,0.911,-4.376,1,0.0686,2.7e-06,0.902,0.534,0.275,120.4,317827,0,0,0,0,0,0,0,0,0,1,0,0,1,0,6,aggressive
0.48,0.978,-4.323,0,0.141,0.000105,0.0,0.358,0.226,116.347,220839,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10,aggressive
0.44,0.996,-1.68,1,0.202,2.45e-06,0.0,0.299,0.0399,123.008,251250,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,aggressive
0.575,0.982,-3.41,1,0.163,2.83e-05,0.0808,0.2,0.229,110.558,178187,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17,aggressive
0.565,0.977,-3.326,1,0.041,0.000118,0.32,0.318,0.168,99.996,325200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,28,aggressive
0.426,0.968,-3.777,1,0.359,1.71e-05,0.378,0.331,0.604,110.107,175267,1,0,0,0,0,0,0,0,0,0,0,0,1,0,28,aggressive
0.291,0.926,-4.634,1,0.159,0.000434,0.489,0.102,0.317,139.513,173253,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.454,0.965,-5.143,0,0.0434,1.89e-05,0.874,0.0878,0.511,109.993,243213,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,aggressive
0.407,0.979,-2.772,0,0.127,0.00327,0.714,0.859,0.312,173.95,152265,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,aggressive
0.795,0.761,-7.266,0,0.159,0.0322,0.573,0.275,0.594,102.376,289693,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32,aggressive
0.343,0.991,-3.295,1,0.164,0.0503,0.00479,0.11,0.14,185.026,189487,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,aggressive
0.391,0.948,-6.187,0,0.101,3.88e-06,0.000708,0.189,0.237,158.566,228129,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,aggressive
0.251,0.992,-5.055,0,0.164,8.66e-05,0.515,0.344,0.0642,157.949,223160,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,aggressive
0.544,0.739,-7.383,1,0.0517,0.00392,0.000143,0.168,0.328,118.287,342600,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39,aggressive
0.546,0.924,-4.174,0,0.0458,0.23,0.0,0.442,0.713,94.311,179040,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,aggressive
0.331,0.923,-3.738,1,0.0671,2.23e-06,0.127,0.0784,0.297,187.061,190662,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.492,0.992,-3.563,1,0.117,2.37e-06,0.376,0.0485,0.508,130.004,144920,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,aggressive
0.426,0.957,-5.88,1,0.0476,3.13e-06,0.346,0.129,0.448,175.073,400091,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,aggressive
0.316,0.858,-4.034,1,0.0613,2.43e-06,0.675,0.138,0.306,104.826,193773,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,aggressive
0.317,0.996,-2.883,0,0.227,2.46e-05,0.003,0.446,0.0704,120.213,316493,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14,aggressive
0.555,0.718,-6.317,0,0.0473,0.00235,0.945,0.04,0.152,150.002,326507,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,aggressive
0.518,0.97,-5.296,0,0.136,6.34e-06,2.43e-06,0.314,0.213,115.016,231500,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,aggressive
0.473,0.995,-2.091,1,0.11,3.3e-06,0.714,0.33,0.0481,112.519,267413,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.404,0.995,-4.241,0,0.183,0.000203,0.667,0.115,0.0871,140.14,331027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,aggressive
0.57,0.941,-4.805,1,0.0494,0.000473,0.662,0.304,0.384,100.03,283040,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,aggressive
0.459,0.989,-4.108,1,0.124,0.000193,0.00323,0.181,0.201,114.925,246373,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,aggressive
0.578,0.899,-5.985,1,0.0469,0.000384,3.14e-06,0.687,0.374,91.0,231387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,aggressive
0.531,0.976,-5.373,1,0.0945,8.93e-06,0.155,0.237,0.314,130.031,189447,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.403,0.974,-4.032,1,0.131,4.91e-05,0.811,0.0259,0.0386,99.945,223667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,aggressive
0.334,0.968,-4.898,0,0.125,0.000117,9.8e-05,0.357,0.0758,109.279,194400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,aggressive
0.488,0.973,-3.619,1,0.101,0.00014,2.44e-05,0.393,0.201,101.506,252533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,aggressive
0.334,0.976,-3.756,1,0.0691,0.00046,0.0732,0.089,0.329,95.311,278381,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,aggressive
0.556,0.984,-4.863,1,0.0703,0.00152,0.000864,0.0616,0.54,135.021,189080,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.383,0.995,-4.692,0,0.209,0.00157,0.00543,0.317,0.195,198.095,128093,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.491,0.999,-2.626,1,0.154,6.35e-06,0.118,0.208,0.101,119.991,155200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.267,0.988,-5.057,1,0.0962,4.04e-05,0.00285,0.318,0.151,89.575,309693,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,aggressive
0.285,0.97,-4.42,1,0.0989,0.000364,0.0,0.221,0.15,182.054,251760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,aggressive
0.605,0.977,-4.595,0,0.0709,0.00244,0.0144,0.157,0.0517,105.034,360467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.489,0.995,-2.315,1,0.0962,2.31e-06,0.000943,0.352,0.315,109.982,229440,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,aggressive
0.342,0.998,-2.616,1,0.385,0.0967,0.0,0.918,0.0347,184.874,153081,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,aggressive
0.418,0.93,-2.979,0,0.132,0.000305,0.00163,0.044,0.661,175.016,290982,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,aggressive
0.43,0.983,-3.167,1,0.202,3.29e-06,0.722,0.116,0.0849,159.988,327040,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12,aggressive
0.391,0.994,-2.093,1,0.196,9e-06,0.258,0.308,0.247,200.004,224240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.249,0.989,-2.944,1,0.168,0.000407,2.38e-06,0.0962,0.293,100.914,396747,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,aggressive
0.459,0.922,-9.353,1,0.0587,0.000423,0.877,0.268,0.406,158.054,180173,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,aggressive
0.52,0.723,-4.914,0,0.0665,0.0011,0.588,0.393,0.349,150.063,149963,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,aggressive
0.331,0.904,-3.652,1,0.108,0.000266,0.0672,0.426,0.246,125.039,143493,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.444,0.876,-4.425,1,0.0511,0.000286,0.176,0.504,0.0762,90.112,179710,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,aggressive
0.365,0.94,-3.066,1,0.08,0.000536,0.288,0.0559,0.146,199.948,277141,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7,aggressive
0.29,0.991,-3.443,1,0.116,4.99e-06,0.163,0.134,0.209,135.904,254000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.525,0.94,-2.851,1,0.297,0.0329,0.0,0.0511,0.683,91.523,374400,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.681,0.747,-2.944,1,0.241,0.0805,0.0,0.467,0.513,104.196,166853,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,aggressive
0.131,0.997,-3.933,1,0.162,0.000289,0.848,0.135,0.0377,98.61,198440,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,aggressive
0.404,0.996,-2.738,1,0.141,4.34e-06,0.162,0.303,0.185,187.018,245853,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,aggressive
0.508,0.971,-1.318,1,0.0503,1.3e-05,0.000452,0.37,0.0712,120.06,182120,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15,aggressive
0.455,0.993,-1.952,0,0.293,0.00235,0.0,0.149,0.384,175.004,227147,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.298,0.954,-5.204,0,0.081,3.26e-06,0.139,0.811,0.0392,98.776,324013,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25,aggressive
0.115,0.976,-5.747,1,0.178,1.9e-06,0.142,0.214,0.131,164.111,336440,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25,aggressive
0.235,0.877,-7.036,1,0.119,0.000102,0.911,0.249,0.408,153.103,189391,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10,aggressive
0.353,0.968,-4.876,0,0.242,5.61e-05,9.35e-05,0.709,0.49,158.776,217313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.426,0.923,-4.135,1,0.0485,2.47e-06,0.789,0.289,0.508,96.013,248600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,aggressive
0.372,0.962,-4.03,1,0.0785,6.9e-06,0.0425,0.0867,0.439,97.54,248280,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,aggressive
0.471,0.995,-4.475,1,0.122,0.000114,0.145,0.256,0.0397,126.014,187867,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,aggressive
0.533,0.98,-5.57,1,0.0621,0.001,0.00771,0.491,0.1,102.515,229507,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.343,0.945,-3.259,1,0.0554,0.000101,1.05e-05,0.346,0.54,176.132,231187,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12,aggressive
0.333,0.863,-5.115,0,0.069,1.72e-05,0.161,0.187,0.0492,175.04,314800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,14,aggressive
0.415,0.996,-3.566,1,0.1,2.99e-06,0.00797,0.378,0.127,141.006,183707,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.195,0.963,-5.098,0,0.149,2.14e-06,0.775,0.327,0.361,139.459,175013,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,aggressive
0.254,0.991,-4.512,1,0.13,2.66e-06,0.202,0.327,0.4,107.465,227400,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,aggressive
0.381,0.988,-2.962,0,0.109,4.15e-06,0.417,0.201,0.0923,109.955,256253,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,aggressive
0.42,0.963,-1.069,1,0.0649,0.00527,0.534,0.458,0.0387,175.068,192010,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.464,0.939,-8.903,0,0.0693,0.0944,0.973,0.189,0.566,79.964,262118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.503,0.995,-4.952,0,0.138,4.54e-05,0.179,0.388,0.115,122.424,212387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,15,aggressive
0.449,0.993,-5.104,0,0.122,2.5e-06,0.866,0.319,0.214,95.557,199733,0,0,0,1,0,0,0,0,0,0,0,0,1,0,19,aggressive
0.524,0.993,-3.851,1,0.143,1.95e-05,0.00038,0.133,0.272,110.022,292813,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,aggressive
0.524,0.987,-4.494,1,0.0716,0.00377,0.00314,0.0324,0.179,92.489,302307,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,aggressive
0.619,0.939,-2.848,1,0.256,0.0345,0.0,0.0643,0.71,91.984,374439,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,aggressive
0.312,0.903,-6.371,1,0.0453,2.21e-06,0.902,0.0698,0.206,187.102,258093,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,aggressive
0.649,0.909,-6.988,0,0.0729,3.63e-05,0.469,0.0787,0.623,131.919,230560,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35,aggressive
0.485,0.96,-4.28,1,0.132,1.27e-05,0.157,0.475,0.303,119.987,156118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.37,0.995,-4.586,1,0.147,6.82e-06,0.555,0.192,0.435,121.087,161146,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20,aggressive
0.444,0.996,-5.129,1,0.111,7.21e-06,0.265,0.403,0.318,120.709,229347,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,aggressive
0.439,0.954,-5.152,1,0.0531,6.36e-06,0.444,0.227,0.64,132.802,123813,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,aggressive
0.402,0.957,-3.323,0,0.038,0.000511,0.966,0.173,0.39,170.005,264490,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.601,0.831,-8.582,1,0.172,0.000834,0.0,0.102,0.286,120.964,211787,0,1,0,0,0,0,0,0,0,0,0,0,1,0,31,aggressive
0.441,0.924,-3.708,1,0.0651,0.0112,0.0,0.156,0.766,170.042,128353,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.484,0.852,-4.442,0,0.274,0.0317,0.0,0.0547,0.766,103.578,249522,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15,aggressive
0.535,0.889,-5.547,0,0.0533,9.92e-05,0.41,0.329,0.327,97.493,233048,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9,aggressive
0.623,0.957,-3.719,1,0.0493,0.0122,1.7e-05,0.129,0.39,122.467,201027,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,aggressive
0.397,0.886,-6.109,1,0.0602,1.06e-05,0.788,0.292,0.375,178.093,160973,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,aggressive
0.629,0.993,-1.277,1,0.214,0.00732,0.0,0.148,0.329,137.023,189985,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,aggressive
0.336,0.988,-5.357,1,0.2,1.05e-05,0.0473,0.206,0.15,105.843,261560,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,aggressive
0.387,0.963,-3.663,1,0.101,8.22e-06,0.00661,0.0526,0.458,105.517,355867,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11,aggressive
0.22,0.982,-2.537,1,0.249,0.000106,0.00532,0.259,0.298,84.894,200547,1,0,0,0,0,0,0,0,0,0,0,0,1,0,13,aggressive
0.429,0.998,-2.863,1,0.178,1.67e-05,0.00632,0.437,0.0694,137.98,234307,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10,aggressive
0.271,0.99,-3.043,1,0.114,5.27e-05,0.000711,0.48,0.528,182.04,286907,0,1,0,0,0,0,0,0,0,0,0,0,1,0,10,aggressive
0.429,0.995,-5.737,1,0.0619,1.45e-06,0.136,0.224,0.0815,120.105,251587,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,aggressive
0.554,0.997,-3.706,1,0.111,8.06e-06,0.000942,0.0971,0.28,114.986,209240,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7,aggressive
0.356,0.884,-6.675,1,0.0689,2.36e-06,0.871,0.178,0.211,128.306,189400,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,aggressive
0.519,0.996,-3.633,1,0.124,4.87e-06,0.303,0.376,0.194,108.04,224680,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,aggressive
0.448,0.985,-1.588,1,0.231,0.0917,0.0483,0.0953,0.15,177.06,275253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
0.502,0.997,-2.278,0,0.0888,1.37e-05,0.318,0.0853,0.0729,94.992,230107,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,aggressive
0.296,0.998,-1.466,1,0.258,9.54e-06,0.698,0.168,0.136,155.045,210080,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,aggressive
0.303,0.936,-4.263,0,0.251,5.07e-06,0.0243,0.17,0.417,195.597,255707,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14,aggressive
0.353,0.967,-4.877,0,0.242,5.26e-05,8.5e-05,0.709,0.485,158.279,217313,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.352,0.993,-3.696,1,0.189,2.44e-06,0.895,0.26,0.0974,160.061,285480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,aggressive
0.301,0.995,-2.637,1,0.167,7.41e-06,0.838,0.159,0.329,98.806,222227,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,aggressive
0.171,0.954,-4.363,1,0.113,2.39e-05,0.0414,0.227,0.184,194.442,275339,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,aggressive
0.462,0.996,-2.973,0,0.231,5.8e-05,0.00377,0.139,0.145,122.072,215600,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,aggressive
0.293,0.997,-4.364,0,0.217,0.000463,3.95e-05,0.415,0.13,100.348,236360,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13,aggressive
0.372,0.888,-5.88,1,0.0943,0.000211,0.00442,0.115,0.555,141.374,305293,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32,aggressive
0.654,0.794,-5.393,1,0.074,0.000203,0.000448,0.208,0.585,122.051,221400,0,0,0,0,0,0,0,0,1,0,0,0,1,0,24,aggressive
0.61,0.913,-3.877,0,0.0687,7.86e-05,3.86e-05,0.0901,0.364,105.972,231747,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12,aggressive
0.531,0.939,-3.998,0,0.0449,0.0191,0.207,0.0981,0.477,150.035,370453,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,aggressive
0.55,0.769,-4.712,1,0.0466,0.000765,0.272,0.0826,0.0962,149.974,280265,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,aggressive
0.536,0.97,-4.82,1,0.051,3.45e-05,3.98e-06,0.193,0.231,99.992,204840,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,aggressive
0.337,0.98,-3.184,1,0.133,0.000216,0.144,0.278,0.34,140.465,152383,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,aggressive
0.418,0.993,-4.556,0,0.0767,8.45e-06,0.0613,0.31,0.232,139.985,317360,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,aggressive
0.29,0.965,-4.177,1,0.0946,1.04e-05,0.000203,0.24,0.141,90.327,162747,0,0,0,0,0,0,1,0,0,0,0,0,1,0,18,aggressive
0.41,0.969,-4.355,0,0.0755,0.000432,0.000115,0.236,0.382,179.94,231147,0,0,0,0,0,0,0,0,0,0,1,0,1,0,16,aggressive
0.419,0.926,-2.586,1,0.048,6.78e-05,0.0497,0.342,0.404,90.061,349240,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,aggressive
